year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01AUG2009,Date_01FEB2010,Date_01JUL2009,Date_01MAR2010,Date_01MAY2009,Date_01NOV2009,Date_01OCT2009,Date_01SEP2009,Date_02APR2010,Date_02DEC2009,Date_02FEB2010,Date_02JUL2009,Date_02MAR2010,Date_02MAY2009,Date_02NOV2009,Date_02OCT2009,Date_02SEP2009,Date_03AUG2009,Date_03DEC2009,Date_03FEB2010,Date_03JAN2010,Date_03JUL2009,Date_03MAR2010,Date_03NOV2009,Date_03SEP2009,Date_04APR2010,Date_04AUG2009,Date_04DEC2009,Date_04FEB2010,Date_04JUL2009,Date_04JUN2009,Date_04MAR2010,Date_04NOV2009,Date_04SEP2009,Date_05APR2010,Date_05AUG2009,Date_05DEC2009,Date_05FEB2010,Date_05JUL2009,Date_05MAR2010,Date_05OCT2009,Date_05SEP2009,Date_06APR2010,Date_06AUG2009,Date_06DEC2009,Date_06FEB2010,Date_06JUL2009,Date_06JUN2009,Date_06MAR2010,Date_06OCT2009,Date_07APR2010,Date_07AUG2009,Date_07DEC2009,Date_07FEB2010,Date_07MAR2010,Date_07NOV2009,Date_07OCT2009,Date_08APR2010,Date_08AUG2009,Date_08FEB2010,Date_08JAN2010,Date_08JUL2009,Date_08MAR2010,Date_08NOV2009,Date_08OCT2009,Date_08SEP2009,Date_09APR2010,Date_09FEB2010,Date_09JAN2010,Date_09JUL2009,Date_09MAR2010,Date_09NOV2009,Date_09SEP2009,Date_10APR2010,Date_10AUG2009,Date_10FEB2010,Date_10JAN2010,Date_10JUL2009,Date_10MAR2010,Date_10NOV2009,Date_10OCT2009,Date_11APR2010,Date_11AUG2009,Date_11DEC2009,Date_11FEB2010,Date_11JAN2010,Date_11JUL2009,Date_11JUN2009,Date_11MAR2010,Date_11MAY2009,Date_11SEP2009,Date_12APR2010,Date_12AUG2009,Date_12JAN2010,Date_12MAR2010,Date_12OCT2009,Date_12SEP2009,Date_13APR2010,Date_13AUG2009,Date_13FEB2010,Date_13JAN2010,Date_13JUL2009,Date_13MAR2010,Date_13NOV2009,Date_13SEP2009,Date_14APR2010,Date_14AUG2009,Date_14DEC2009,Date_14FEB2010,Date_14JAN2010,Date_14MAR2010,Date_14NOV2009,Date_14OCT2009,Date_14SEP2009,Date_15APR2010,Date_15AUG2009,Date_15FEB2010,Date_15JAN2010,Date_15JUL2009,Date_15JUN2009,Date_15NOV2009,Date_16APR2010,Date_16AUG2009,Date_16DEC2009,Date_16FEB2010,Date_16JUN2009,Date_16MAR2010,Date_16MAY2009,Date_16NOV2009,Date_16OCT2009,Date_16SEP2009,Date_17APR2010,Date_17AUG2009,Date_17FEB2010,Date_17JAN2010,Date_17JUL2009,Date_17JUN2009,Date_17MAR2010,Date_17NOV2009,Date_17OCT2009,Date_18APR2010,Date_18DEC2009,Date_18FEB2010,Date_18JAN2010,Date_18JUL2009,Date_18JUN2009,Date_18MAY2009,Date_18NOV2009,Date_18OCT2009,Date_18SEP2009,Date_19APR2010,Date_19AUG2009,Date_19DEC2009,Date_19FEB2010,Date_19JAN2010,Date_19JUN2009,Date_19MAR2010,Date_19OCT2009,Date_20APR2010,Date_20DEC2009,Date_20FEB2010,Date_20JAN2010,Date_20JUL2009,Date_20JUN2009,Date_20MAR2010,Date_20MAY2009,Date_20OCT2009,Date_21APR2010,Date_21AUG2009,Date_21DEC2009,Date_21FEB2010,Date_21JAN2010,Date_21JUL2009,Date_21MAR2010,Date_21NOV2009,Date_21OCT2009,Date_21SEP2009,Date_22APR2010,Date_22AUG2009,Date_22DEC2009,Date_22JAN2010,Date_22JUL2009,Date_22OCT2009,Date_23APR2010,Date_23AUG2009,Date_23DEC2009,Date_23FEB2010,Date_23JAN2010,Date_23JUN2009,Date_23MAR2010,Date_23NOV2009,Date_23SEP2009,Date_24APR2010,Date_24AUG2009,Date_24FEB2010,Date_24JAN2010,Date_24MAR2010,Date_24NOV2009,Date_24OCT2009,Date_24SEP2009,Date_25APR2010,Date_25FEB2010,Date_25JAN2010,Date_25MAR2010,Date_25MAY2009,Date_25SEP2009,Date_26APR2010,Date_26AUG2009,Date_26FEB2010,Date_26JAN2010,Date_26JUL2009,Date_26MAR2010,Date_26SEP2009,Date_27APR2010,Date_27AUG2009,Date_27DEC2009,Date_27FEB2010,Date_27JAN2010,Date_27JUL2009,Date_27MAR2010,Date_27NOV2009,Date_27OCT2009,Date_28APR2010,Date_28FEB2010,Date_28JAN2010,Date_28JUL2009,Date_28JUN2009,Date_28MAR2010,Date_28NOV2009,Date_28OCT2009,Date_28SEP2009,Date_29APR2010,Date_29JAN2010,Date_29MAR2010,Date_29MAY2009,Date_29OCT2009,Date_29SEP2009,Date_30APR2010,Date_30AUG2009,Date_30JAN2010,Date_30JUL2009,Date_30JUN2009,Date_30MAR2010,Date_30NOV2009,Date_30OCT2009,Date_31DEC2009,Date_31JAN2010,Date_31JUL2009,Date_31MAR2010,Date_31OCT2009
2010,35.86301,36.23111,35.89807,34.39063,34.91648,34.18029,34.16276,34.33805,34.05759,33.6895,33.11106,33.00589,33.47916,33.16365,33.23376,33.23376,33.95242,33.47916,34.75873,35.10929,36.23111,36.79202,37.8963,40.59567,43.80336,44.5746,45.78406,46.38003,48.04522,48.62365,49.30726,49.90322,49.78053,48.67624,48.83399,49.32479,49.06186,49.6403,49.67536,48.95669,48.79894,48.83399,48.88658,48.72882,48.53601,48.32567,47.74724,48.04522,46.62542,46.22227,46.74812,47.0461,46.27486,46.41508,46.38003,46.09957,46.57284,46.38003,46.46767,45.59125,45.62631,44.99529,46.01193,45.78406,45.95934,45.36338,44.89012,45.38091,45.04787,45.27574,45.94182,45.69642,45.11798,45.0654,44.74989,44.62719,43.43526,43.57549,43.15481,42.94447,42.8393,42.78671,42.15569,41.64737,40.75342,40.4905,39.91206,39.84195,39.21093,38.57991,37.47562,37.49315,36.38886,35.31963,35.00412,34.4958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,33.95242,33.26882,32.33981,32.28723,32.21711,31.48092,30.8499,30.90249,30.65709,30.44675,29.60539,30.18383,30.11371,29.76315,29.71056,30.11371,30.11371,29.81573,30.02607,30.23641,30.92002,30.42922,30.32405,31.28811,32.91825,32.69038,32.90072,32.32229,33.02342,33.02342,33.28634,33.89984,34.05759,34.16276,34.63603,34.91648,34.79378,34.81131,34.58344,34.18029,34.70614,33.74208,34.16276,33.89984,34.02254,33.75961,33.33893,33.89984,33.84725,33.95242,33.84725,33.79467,34.05759,33.02342,33.49668,33.02342,33.49668,32.95331,33.42657,33.37399,33.33893,33.3214,33.00589,33.96995,34.05759,33.96995,34.28546,35.02165,36.05582,37.68596,38.59744,38.63249,38.89542,37.8963,38.21181,37.79113,38.36957,37.70349,37.01988,36.63426,36.42392,36.44145,36.70437,36.23111,36.23111,35.26705,35.47739,35.23199,34.95154,34.42569,34.02254,33.39151,33.54927,32.70791,32.53263,32.44498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,33.11106,33.02342,33.63691,32.76049,33.23376,32.42746,32.65532,31.97172,31.86655,31.58609,31.63868,31.84902,32.37487,31.91913,31.86655,32.0243,32.37487,32.84814,33.49668,34.70614,35.65267,36.49403,38.05406,40.63072,44.59213,45.43349,47.85241,47.85241,50.37649,51.32302,52.56753,51.51583,52.63765,52.77787,54.51318,53.56665,54.26778,53.68935,53.00574,54.26778,53.25114,53.11091,52.90057,52.32214,52.37472,51.9891,51.42819,51.32302,50.53425,50.67447,50.84976,51.37561,51.90146,51.35808,50.14862,50.27132,50.16615,50.21873,50.79717,49.06186,47.99263,47.99263,47.85241,48.5886,48.01016,48.06275,48.4659,48.93916,47.48431,49.46502,49.6403,49.95581,49.78053,49.35985,49.5176,48.25556,47.51937,46.41508,46.46767,45.83665,46.53778,45.53866,45.22315,45.17057,44.11887,43.90853,43.69819,42.89188,42.22581,40.75342,39.91206,38.84283,38.10664,37.33539,36.75696,35.89807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,35.5475,35.58256,34.75873,35.89807,35.65267,34.95154,34.33805,34.58344,34.81131,34.02254,34.21535,34.70614,34.84637,34.65356,35.21446,35.10929,35.68773,35.65267,36.21358,37.2127,39.05317,39.38621,40.54308,41.64737,45.27574,46.32744,48.95669,49.53513,50.79717,51.7437,53.21608,53.11091,53.35631,52.37472,53.56665,53.61924,54.05744,53.88216,53.4089,53.53159,54.19767,54.32037,53.98733,53.95227,53.67182,53.61924,53.89969,52.84799,52.42731,52.63765,53.00574,52.21697,52.05921,51.621,51.84887,50.90234,51.63853,50.67447,50.3239,49.48254,48.69377,49.16703,48.5886,48.4659,48.95669,48.32567,48.41331,48.67624,48.85152,49.48254,50.5693,49.90322,49.21962,48.64118,48.2205,48.30814,48.51848,47.4142,47.0461,46.16968,45.749,45.32832,43.85594,44.04875,43.38268,43.04964,42.89188,42.06805,40.94624,40.70084,39.33363,38.68508,38.15923,37.75607,37.63338,37.38798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,37.38798,36.05582,35.89807,35.89807,35.68773,36.26616,34.12771,34.7412,34.16276,34.8639,34.3731,34.23288,34.60097,34.70614,34.32052,34.68861,35.10929,34.63603,35.38975,36.5992,38.019,39.63161,40.78848,41.96288,45.749,46.95846,47.95758,49.53513,51.63853,52.46236,53.37384,53.14597,53.58418,52.90057,53.56665,54.0925,53.4089,53.19855,52.56753,52.90057,52.46236,52.37472,50.88481,51.0601,51.21785,52.05921,51.621,50.83223,50.84976,50.14862,50.42907,49.72794,50.27132,50.20121,50.51672,50.37649,49.62277,49.21962,49.37737,48.51848,48.36073,49.11445,48.74635,49.21962,49.6403,48.79894,49.00928,48.51848,48.53601,48.78141,50.3239,50.14862,48.74635,48.78141,48.0978,47.62454,46.52025,47.46678,46.99352,47.11622,45.53866,45.73148,45.11798,44.59213,44.17145,42.41862,43.15481,42.41862,41.96288,42.57637,41.22669,38.52732,38.79025,38.05406,37.79113,37.63338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,37.58079,36.49403,35.47739,36.02077,36.42392,36.63426,35.21446,35.12682,34.23288,34.42569,34.58344,34.44322,34.4958,35.00412,33.91737,34.12771,34.75873,34.63603,35.07424,35.31963,36.8446,38.84283,40.01723,41.4195,44.96023,45.62631,46.94093,48.43084,50.77964,51.09515,52.14685,52.05921,52.74282,52.90057,52.47989,52.19944,52.40978,52.53248,51.84887,50.77964,51.11268,50.27132,51.0601,50.42907,50.04345,49.85064,50.25379,50.37649,49.6403,49.48254,50.25379,50.84976,49.93828,50.30638,51.25291,49.69288,49.95581,50.09604,49.30726,49.2722,48.99175,49.41243,48.95669,48.06275,48.20297,48.32567,48.5886,48.30814,47.51937,49.42996,49.78053,49.30726,48.04522,48.53601,47.11622,46.83576,47.43173,45.9944,45.3108,45.43349,44.25909,44.36426,44.5746,44.0137,43.5229,43.6456,42.90941,41.80512,41.20916,41.10399,40.31521,38.79025,38.12417,37.59832,37.44056,37.44056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,36.75696,36.73943,36.37133,36.49403,36.12594,35.60009,35.31963,35.86301,35.81043,35.38975,34.65356,35.33716,35.05671,34.60097,34.79378,35.17941,34.70614,35.37222,35.86301,35.86301,38.05406,39.00059,40.42038,42.75166,44.6973,45.53866,47.09869,48.67624,50.95493,52.14685,52.72529,51.77876,52.37472,52.37472,53.32125,53.51407,52.62012,52.83046,53.26867,53.42642,52.98821,53.63676,52.69023,52.93563,53.11091,53.30373,52.77787,51.9891,52.05921,51.00751,51.58595,51.95404,51.77876,51.32302,51.0601,50.72706,50.74459,51.0601,51.21785,51.20032,50.9374,50.41155,51.0601,51.14774,50.11356,49.46502,48.85152,48.5886,48.62365,49.09692,49.90322,49.30726,48.78141,47.94005,47.78229,47.51937,46.01193,45.90676,46.53778,46.04699,44.83753,44.41685,43.83841,44.04875,43.17234,42.4712,41.80512,41.52467,40.80601,40.22757,39.70172,38.43968,38.00147,36.9673,36.58168,34.68861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,34.12771,34.33805,34.21535,34.54839,34.16276,33.6895,32.91825,32.44498,32.16453,32.05936,31.65621,32.32229,31.79643,31.32317,31.13036,30.90249,31.58609,31.84902,32.00677,32.3924,31.84902,31.97172,32.6378,32.48004,33.60185,33.54927,33.86478,33.28634,34.32052,34.60097,34.96907,34.89895,36.21358,36.31875,37.17764,37.6509,37.33539,37.6509,37.54573,37.00236,36.8446,36.65179,37.00236,37.2127,36.9673,37.33539,37.23022,37.54573,36.86213,36.12594,37.01988,37.38798,37.28281,36.91471,36.5992,36.58168,36.28369,36.42392,36.21358,36.31875,35.38975,36.05582,36.12594,36.33628,36.10841,36.23111,37.2127,36.65179,36.91471,38.21181,39.15834,39.64914,39.17587,39.47385,39.94712,39.26351,38.70261,37.37045,37.31787,37.54573,37.05494,36.70437,36.42392,36.16099,35.63514,35.70526,35.47739,34.75873,34.05759,33.84725,33.63691,32.3924,32.69038,32.76049,32.16453,32.2697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,32.18206,31.65621,31.23553,30.81485,30.79732,30.289,30.00854,29.74562,29.76315,28.97437,28.65886,29.07954,28.71144,28.65886,28.81661,28.92178,28.7465,28.7465,28.81661,29.16718,29.07954,29.48269,29.85079,30.55192,30.95507,31.39328,30.81485,31.74385,32.6378,32.6378,33.02342,33.58433,34.53086,33.89984,34.68861,34.39063,35.28458,35.38975,35.28458,35.37222,35.07424,35.21446,35.5475,36.07335,36.91471,36.21358,36.02077,36.37133,36.44145,36.68685,37.75607,37.49315,37.33539,37.28281,36.49403,37.10753,37.54573,37.01988,36.54662,36.79202,36.42392,36.94977,37.37045,37.79113,36.8446,37.01988,37.96642,37.54573,36.37133,38.28193,38.84283,38.79025,39.12329,38.59744,38.3871,37.70349,37.73855,37.2127,36.58168,37.10753,37.12505,36.31875,36.10841,35.74031,36.73943,35.7929,35.58256,35.26705,34.79378,34.3731,34.3731,33.02342,33.37399,33.84725,33.49668,32.86566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,32.84814,32.76049,32.33981,32.95331,32.65532,32.18206,31.70879,31.9016,31.53351,32.18206,31.84902,32.2697,31.84902,31.70879,31.48092,31.42834,31.74385,32.21711,33.63691,34.75873,36.80954,37.23022,38.948,39.94712,43.11975,44.27662,44.48696,44.85506,46.69554,48.62365,48.99175,49.95581,49.93828,50.58683,51.16527,52.32214,52.72529,52.88304,52.47989,51.93651,52.51495,52.93563,53.51407,52.93563,52.37472,52.63765,52.21697,51.48078,50.72706,51.48078,52.30461,52.14685,51.69112,50.95493,51.09515,50.90234,49.85064,51.35808,50.41155,49.58771,48.16792,48.30814,48.4659,48.72882,47.95758,47.1688,46.57284,45.9944,46.43261,46.90588,47.27397,48.16792,47.57195,47.32656,45.41597,45.27574,45.90676,45.20563,44.9427,44.52202,43.17234,44.04875,42.68154,42.57637,42.48873,41.75254,41.20916,40.42038,39.75431,39.52644,38.49227,38.12417,37.23022,36.70437,35.96818,35.84548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,37.16011,36.5992,36.5992,36.21358,35.84548,34.75873,35.81043,34.44322,34.96907,34.8639,35.37222,34.95154,34.91648,35.12682,34.18029,35.02165,34.47827,36.52909,35.95065,36.5992,38.07159,38.86036,40.63072,42.52379,45.41597,46.74812,47.06363,48.2205,50.35896,51.83134,52.37472,52.6727,52.7954,53.21608,52.88304,53.56665,53.63676,52.88304,52.32214,52.16438,52.53248,52.16438,52.69023,51.90146,52.63765,52.77787,51.72617,52.09427,51.56842,52.14685,51.621,52.42731,51.69112,51.21785,50.58683,50.51672,51.35808,50.98998,50.62189,50.25379,50.09604,50.16615,48.93916,49.14951,49.6403,48.25556,47.83488,47.4142,48.30814,48.57107,48.37826,48.48343,47.43173,47.48431,47.90499,47.51937,46.27486,46.88835,46.59037,45.48608,44.96023,44.11887,44.64472,44.27662,43.48785,42.90941,42.68154,41.94535,41.62984,40.59567,39.17587,39.28104,39.12329,38.10664,38.70261,38.15923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
