year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01AUG2004,Date_01JAN2005,Date_01JUL2004,Date_01JUN2004,Date_01MAY2004,Date_01OCT2004,Date_01SEP2004,Date_02APR2005,Date_02AUG2004,Date_02JAN2005,Date_02JUL2004,Date_02JUN2004,Date_02MAY2004,Date_02NOV2004,Date_02OCT2004,Date_02SEP2004,Date_03APR2005,Date_03AUG2004,Date_03DEC2004,Date_03JAN2005,Date_03JUL2004,Date_03JUN2004,Date_03MAY2004,Date_03NOV2004,Date_03OCT2004,Date_03SEP2004,Date_04APR2005,Date_04AUG2004,Date_04DEC2004,Date_04FEB2005,Date_04JUL2004,Date_04JUN2004,Date_04MAY2004,Date_04OCT2004,Date_04SEP2004,Date_05APR2005,Date_05AUG2004,Date_05DEC2004,Date_05FEB2005,Date_05JUL2004,Date_05JUN2004,Date_05MAR2005,Date_05MAY2004,Date_05NOV2004,Date_05OCT2004,Date_05SEP2004,Date_06APR2005,Date_06AUG2004,Date_06DEC2004,Date_06FEB2005,Date_06JUL2004,Date_06JUN2004,Date_06MAR2005,Date_06MAY2004,Date_06NOV2004,Date_06OCT2004,Date_06SEP2004,Date_07AUG2004,Date_07JAN2005,Date_07JUL2004,Date_07JUN2004,Date_07MAR2005,Date_07MAY2004,Date_07NOV2004,Date_07OCT2004,Date_08AUG2004,Date_08JAN2005,Date_08JUL2004,Date_08JUN2004,Date_08MAY2004,Date_08OCT2004,Date_08SEP2004,Date_09APR2005,Date_09AUG2004,Date_09JAN2005,Date_09JUL2004,Date_09JUN2004,Date_09MAY2004,Date_09NOV2004,Date_09OCT2004,Date_09SEP2004,Date_10APR2005,Date_10AUG2004,Date_10JAN2005,Date_10JUL2004,Date_10MAY2004,Date_10NOV2004,Date_10OCT2004,Date_10SEP2004,Date_11AUG2004,Date_11DEC2004,Date_11FEB2005,Date_11JAN2005,Date_11JUL2004,Date_11JUN2004,Date_11MAY2004,Date_11NOV2004,Date_11OCT2004,Date_11SEP2004,Date_12AUG2004,Date_12DEC2004,Date_12FEB2005,Date_12JUL2004,Date_12JUN2004,Date_12MAR2005,Date_12MAY2004,Date_12NOV2004,Date_12OCT2004,Date_12SEP2004,Date_13AUG2004,Date_13FEB2005,Date_13JUL2004,Date_13JUN2004,Date_13MAR2005,Date_13MAY2004,Date_13NOV2004,Date_13SEP2004,Date_14AUG2004,Date_14JUL2004,Date_14JUN2004,Date_14MAY2004,Date_14NOV2004,Date_14SEP2004,Date_15AUG2004,Date_15JAN2005,Date_15JUL2004,Date_15JUN2004,Date_15MAY2004,Date_15NOV2004,Date_15OCT2004,Date_15SEP2004,Date_16APR2005,Date_16AUG2004,Date_16JAN2005,Date_16JUL2004,Date_16JUN2004,Date_16MAY2004,Date_16NOV2004,Date_16OCT2004,Date_16SEP2004,Date_17APR2005,Date_17AUG2004,Date_17JAN2005,Date_17JUL2004,Date_17JUN2004,Date_17MAY2004,Date_17OCT2004,Date_17SEP2004,Date_18AUG2004,Date_18DEC2004,Date_18JAN2005,Date_18JUL2004,Date_18JUN2004,Date_18MAR2005,Date_18MAY2004,Date_18OCT2004,Date_18SEP2004,Date_19AUG2004,Date_19DEC2004,Date_19FEB2005,Date_19JAN2005,Date_19JUL2004,Date_19JUN2004,Date_19MAR2005,Date_19MAY2004,Date_19OCT2004,Date_19SEP2004,Date_20AUG2004,Date_20FEB2005,Date_20JUL2004,Date_20JUN2004,Date_20MAR2005,Date_20MAY2004,Date_20OCT2004,Date_20SEP2004,Date_21APR2005,Date_21AUG2004,Date_21DEC2004,Date_21JUL2004,Date_21JUN2004,Date_21MAY2004,Date_21OCT2004,Date_21SEP2004,Date_22APR2005,Date_22AUG2004,Date_22JAN2005,Date_22JUL2004,Date_22JUN2004,Date_22MAR2005,Date_22MAY2004,Date_22OCT2004,Date_22SEP2004,Date_23APR2005,Date_23AUG2004,Date_23JAN2005,Date_23JUL2004,Date_23JUN2004,Date_23MAR2005,Date_23MAY2004,Date_23NOV2004,Date_23OCT2004,Date_23SEP2004,Date_24APR2005,Date_24AUG2004,Date_24DEC2004,Date_24JUL2004,Date_24JUN2004,Date_24MAR2005,Date_24MAY2004,Date_24NOV2004,Date_24OCT2004,Date_24SEP2004,Date_25APR2005,Date_25AUG2004,Date_25DEC2004,Date_25JUL2004,Date_25JUN2004,Date_25MAY2004,Date_25OCT2004,Date_25SEP2004,Date_26APR2005,Date_26AUG2004,Date_26DEC2004,Date_26FEB2005,Date_26JAN2005,Date_26JUL2004,Date_26JUN2004,Date_26MAY2004,Date_26NOV2004,Date_26OCT2004,Date_26SEP2004,Date_27AUG2004,Date_27FEB2005,Date_27JUL2004,Date_27JUN2004,Date_27MAY2004,Date_27NOV2004,Date_27OCT2004,Date_28AUG2004,Date_28JUL2004,Date_28JUN2004,Date_28MAY2004,Date_28NOV2004,Date_28OCT2004,Date_28SEP2004,Date_29AUG2004,Date_29JAN2005,Date_29JUL2004,Date_29JUN2004,Date_29MAY2004,Date_29OCT2004,Date_29SEP2004,Date_30APR2005,Date_30AUG2004,Date_30JAN2005,Date_30JUL2004,Date_30JUN2004,Date_30MAR2005,Date_30MAY2004,Date_30OCT2004,Date_30SEP2004,Date_31AUG2004,Date_31DEC2004,Date_31JUL2004,Date_31MAR2005,Date_31MAY2004
2005,49.21104,49.22991,48.60746,48.0416,47.81525,47.45688,47.21167,47.04191,46.4006,46.24971,45.96678,46.04222,46.87215,46.77784,46.75898,47.28712,47.26826,47.90956,48.53201,48.51315,50.30504,51.5688,52.60621,56.13341,61.24502,64.96084,69.58204,75.52358,78.6924,82.61571,85.93542,89.93417,92.42396,94.34789,96.78109,100.66667,101.94929,103.57142,104.70315,105.5708,106.08008,107.68335,108.32466,109.26776,108.73962,108.68304,108.66417,110.30517,110.24858,111.15396,110.77672,110.83331,111.1351,110.56924,110.79558,111.87072,110.9842,110.21086,110.09769,109.75817,109.28662,108.09831,109.19231,109.4941,109.098,108.19262,107.09863,110.83331,110.9842,107.62676,107.55131,100.9496,94.55537,90.46231,88.18001,84.59622,81.18219,78.91875,77.61727,77.01368,74.03348,73.09038,71.33621,70.65718,67.22429,66.39436,64.67791,62.65967,60.83006,59.0193,58.4723,56.68041,55.45438,54.05859,53.30411,51.75742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,49.89008,49.72032,49.06015,48.24908,48.23022,47.62663,47.41915,46.68353,46.5515,45.66498,45.34433,45.19343,45.98564,45.83474,45.72157,45.83474,46.21198,46.24971,46.58922,47.38143,48.87153,49.64487,51.83287,57.17082,63.20667,67.1677,71.88321,76.67417,80.40885,82.99295,85.8977,90.95272,92.65031,95.78141,97.83737,100.5535,101.76067,103.04329,104.15615,105.87259,106.34414,107.58904,108.68304,109.13572,109.07914,109.2489,110.11655,110.21086,110.62583,110.32403,111.71982,112.53089,112.75724,112.4743,113.11561,112.0782,113.60603,111.90844,111.6821,113.07789,111.22941,110.28631,111.66324,110.87103,110.38062,109.30548,109.94679,113.09675,113.11561,111.87072,108.41897,103.9298,96.40385,93.70658,91.08476,87.7839,84.74712,84.4076,81.76691,79.82412,77.01368,76.03286,74.31641,72.93948,69.97814,68.35601,67.7147,66.33777,62.48992,60.94323,59.83037,57.64237,57.05765,55.60527,54.22835,53.02118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,51.92718,50.77659,49.5317,49.19218,49.04129,48.49429,47.70208,46.57036,46.43833,46.66467,45.98564,46.28743,46.30629,46.60808,46.45719,46.92874,46.75898,47.38143,48.07932,48.81494,50.19187,51.15383,52.28556,55.37893,62.88602,66.50753,71.97752,77.08913,81.01243,84.4076,86.65218,89.72669,93.32934,95.40416,97.4224,100.62895,102.02474,104.19387,105.25015,107.26838,108.26807,108.26807,108.92824,109.19231,110.36176,110.32403,110.68241,111.70096,111.58779,112.96472,113.73806,112.54975,114.02099,113.45513,112.75724,113.3231,112.58748,112.90813,112.54975,112.49317,110.72014,111.73869,111.00307,110.94648,109.62614,109.21117,108.62645,114.17189,114.45482,112.73837,112.05934,104.96722,97.78078,95.40416,92.34852,89.53807,86.14291,83.61539,81.78578,79.59778,78.20199,76.76848,75.69334,73.41103,70.35538,69.54432,68.63894,66.80932,63.82912,63.31985,62.32016,60.05671,57.45375,57.22741,56.0391,54.37924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,51.77628,50.8709,50.45594,49.94666,49.34308,48.70177,48.23022,48.39998,48.17363,47.77753,47.3437,47.28712,47.3437,47.41915,47.26826,47.3437,47.87184,47.90956,47.36257,48.30567,50.55025,51.11611,52.96459,56.54838,62.82943,65.99825,71.31735,75.67448,79.76754,83.03067,85.7468,89.31173,91.74493,94.2913,97.19606,100.38374,101.55319,102.93012,103.83549,106.17439,106.6648,107.457,108.21149,107.98514,109.90907,109.26776,109.21117,110.30517,110.66355,110.28631,110.4372,109.36207,110.49379,110.90876,110.0411,110.13541,110.05996,109.13572,109.98452,109.15459,109.11686,108.36238,108.09831,106.40073,105.51421,105.21242,105.4199,107.55131,109.58841,106.85342,105.74056,100.19512,92.53714,88.34976,86.08632,83.69084,80.59747,77.63613,77.14572,74.6182,72.75086,71.77004,70.58173,69.50659,66.73387,66.0737,64.69677,63.07464,61.09413,60.60371,60.00013,58.00075,56.54838,54.71876,53.58704,52.53076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,51.00294,50.49366,50.17301,49.24877,48.85267,48.55087,47.70208,47.38143,47.24939,47.07964,45.83474,46.30629,46.13653,45.62726,45.58953,45.6084,45.32547,45.57067,45.64612,46.13653,46.5515,46.51377,47.04191,49.28649,50.17301,51.05952,52.49304,53.30411,55.66186,57.51034,59.33996,60.43395,63.69709,64.47043,65.50784,67.82787,69.9027,70.44969,71.67573,72.61883,74.39186,74.44845,75.84424,75.99513,76.27806,76.29692,76.08944,76.48555,77.33434,78.25858,77.33434,76.67417,77.76816,77.99451,77.7493,78.23971,77.99451,78.06996,77.10799,77.33434,76.84392,76.03286,76.14603,75.67448,76.35351,75.56131,76.2592,75.90082,74.20324,74.78796,73.93917,72.41135,70.8458,68.95959,68.5069,67.03567,65.58329,64.71564,64.0366,63.18781,62.84829,62.32016,61.90519,60.67916,59.66061,58.7741,58.24596,57.62351,57.35944,56.83131,56.41634,55.51096,54.34152,53.6059,52.53076,51.58766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,50.34277,49.9278,49.28649,48.47543,48.55087,47.58891,47.17395,46.47605,46.47605,46.0045,45.77815,45.83474,45.89133,45.28774,45.64612,45.3066,45.04254,44.9105,44.75961,45.43864,46.30629,45.81588,46.26857,47.24939,47.83412,48.4377,48.92811,49.90894,52.24783,51.51221,52.98345,54.45469,55.643,56.09569,57.56693,58.60434,60.49054,61.15071,62.48992,64.09319,65.45126,66.20574,67.22429,68.84642,70.22335,69.78952,70.63831,70.50628,71.14759,71.10987,71.14759,71.65686,71.84548,71.54369,72.35476,72.46793,73.18469,72.22273,72.09069,71.82662,71.69459,71.27962,71.58142,70.67604,70.58173,70.1479,69.52545,70.56287,69.56318,68.75211,67.7147,67.18656,65.84736,64.24409,63.99888,63.13123,61.94292,60.86778,60.90551,59.84923,58.6232,58.09506,58.28368,57.58579,56.26545,55.34121,54.96397,54.90738,53.92655,53.07776,52.60621,52.56849,51.70083,50.17301,49.28649,48.51315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,48.34339,48.00387,47.41915,47.24939,47.06077,46.23084,45.92905,45.8536,45.53295,45.6084,45.21229,45.0614,45.55181,45.40091,45.38205,45.23116,45.64612,45.0614,45.64612,46.34402,47.07964,46.81557,47.8907,49.70146,52.60621,53.43614,56.28431,58.92499,60.8112,61.71657,61.41478,63.28212,65.11174,66.26232,67.20542,68.31828,69.22366,70.1479,71.29849,72.48679,73.26014,74.29755,75.73106,77.44751,77.95678,78.93761,79.37144,79.65437,79.71095,80.57861,80.44657,80.35226,81.46512,81.55943,81.99326,80.8804,81.76691,81.46512,81.59716,81.0313,80.61633,80.80495,79.91844,80.57861,79.72981,80.35226,76.59872,80.50316,79.82412,78.88102,77.9002,75.24065,73.71283,71.73231,69.61976,68.39373,66.2246,66.05484,64.67791,63.75367,61.92406,61.4525,60.71689,60.20761,58.49117,57.86872,58.13279,55.68072,55.15259,53.90769,53.43614,52.54962,51.21042,50.41821,49.6826,49.04129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,48.53201,47.68322,47.53232,46.92874,46.53264,46.60808,46.38174,45.75929,45.98564,45.75929,45.41978,45.21229,45.74043,45.87246,45.57067,46.23084,46.19312,46.38174,47.15508,47.98501,48.53201,50.00325,52.53076,55.96365,60.47168,65.41353,69.80839,74.84455,78.20199,80.89926,84.91687,88.78359,91.49972,94.4422,96.06434,99.40292,101.96815,103.64687,105.34446,105.53308,106.62707,107.55131,108.17376,109.098,108.43783,109.53183,108.36238,110.81445,110.45607,110.45607,110.81445,110.96534,111.15396,109.89021,110.68241,109.83362,110.56924,109.56955,108.1549,108.06059,108.66417,107.51359,106.57049,107.13635,105.47649,105.4199,105.19356,109.47524,109.43752,107.40042,105.06153,97.32809,92.66917,89.38718,86.14291,82.89864,80.89926,78.88102,78.27744,75.84424,73.61852,71.77004,70.71376,68.2617,66.01712,64.3384,62.88602,61.43364,60.15102,58.56661,57.6801,56.19,54.19062,52.92687,51.73856,50.73887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,48.90925,47.98501,47.36257,46.96646,46.62695,45.64612,45.72157,45.36319,44.85392,44.43895,44.75961,44.58985,44.81619,45.0614,45.77815,45.72157,45.58953,46.58922,47.79639,48.96584,50.26732,50.45594,52.02149,55.62414,61.88633,64.94198,69.82725,75.14634,79.82412,81.84236,85.7468,89.36831,91.83924,94.08382,96.55475,100.5535,102.23222,103.72232,104.68428,106.62707,107.47587,107.19294,107.07976,108.11717,109.39979,109.43752,109.89021,109.89021,110.21086,109.55069,109.98452,109.60728,110.39948,108.92824,108.23035,110.4372,109.17345,108.47555,108.89052,108.23035,107.64562,106.58935,106.98545,106.85342,106.2687,105.81601,105.34446,109.23003,111.38031,108.41897,108.06059,100.87415,93.95179,90.44345,86.8408,84.42646,81.69147,79.27713,77.93792,76.88165,74.27869,73.35445,71.54369,70.35538,67.67698,66.30005,64.67791,61.98064,61.11299,60.15102,58.43458,56.34089,54.62445,53.73793,52.54962,51.66311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,50.17301,49.66373,48.77722,48.28681,47.87184,47.79639,47.38143,46.66467,46.45719,46.21198,46.1554,46.07995,46.68353,46.26857,46.83443,47.23053,47.06077,47.45688,47.92843,48.9847,49.89008,50.8709,52.41759,56.77472,61.64112,65.56443,69.3557,74.82569,79.50347,82.35164,86.08632,88.51952,92.17876,94.34789,97.19606,99.57267,101.60977,102.51515,104.45794,105.60852,106.53276,106.85342,106.74025,108.40011,107.23066,107.17407,108.87166,109.58841,109.96565,109.53183,109.72045,109.83362,109.81476,109.11686,109.98452,110.05996,109.06028,108.41897,109.2489,108.51328,108.04173,108.06059,107.23066,106.55163,105.9669,105.87259,106.23097,110.47493,110.53152,108.66417,107.49473,102.64719,95.87572,95.9323,94.08382,91.32997,88.93449,87.84049,85.99201,83.67198,80.91812,79.35257,77.76816,75.10862,70.90238,68.41259,67.11111,64.94198,63.22554,61.56568,60.47168,58.54775,57.43489,55.41665,54.1529,51.94604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
